task_id,run_id,model,task_type,dynamic_state_task,public_pass,hidden_pass,functional_pass,extraction_ratio,copied_file_count,copied_loc,repeated_file_reads,repeated_line_reads,tool_error_count,harness_format_error_count,closure_plan_present,self_generated_tests,hidden_risk_discussed,stop_reason,primary_failure,trajectory_path,evaluation_path,evidence_step_ids
vibe_app__csv_transform_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/vibe_app__csv_transform_core__001,openai/Qwen3.6-35B-A3B-FP8,legacy_vibe_clutter,true,true,true,true,0.169725,11,111,0,0,1,1,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/vibe_app__csv_transform_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/vibe_app__csv_transform_core__001/eval/result.json,"[""44d83fc6-130c-4fa7-82e9-8b0c48943670"",""213a42b6-1ea4-4283-a40f-cce2706cbec0"",""0507015b-7197-4806-8401-3fe4eeaac25c"",""c64e74fd-7e68-4b70-8768-801e499ba381""]"
cachetools__cache_eviction_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/cachetools__cache_eviction_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,true,true,true,true,0.181068,3,658,4,0,0,2,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/cachetools__cache_eviction_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/cachetools__cache_eviction_core__001/eval/result.json,"[""13044f20-3f4a-4ad2-8941-760318ef5927"",""5456a2cd-e712-4831-8f32-322a4133d69c"",""64c21da1-3dcf-45ef-b6d0-18c43e1ea7b4"",""509b5953-d3ab-49da-afa3-7075a6ef3b6b"",""875d8e5f-7d70-4bb6-a4b8-7dec45aa2a42"",""f1f11c63-c9fa-45ac-8c67-83275daabe62""]"
h2__frame_parse_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/h2__frame_parse_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,true,true,true,0.183642,8,952,5,0,0,1,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/h2__frame_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/h2__frame_parse_core__001/eval/result.json,"[""5b68b453-da2a-4c98-a007-d18d65fb39fb"",""3dab70b1-9247-4080-b444-fd395055d75c"",""255876f8-a0d2-446c-b814-4abcecace8f9"",""3f297255-7e9e-43dd-861a-9aa22908b6d1"",""24e83a14-c4f3-488e-a89b-47d2dd5056da""]"
websockets__handshake_parse_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/websockets__handshake_parse_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,false,false,false,0.186818,11,2327,8,4,0,3,true,false,true,agent_exit:passed,public_api_or_interface_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/websockets__handshake_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/websockets__handshake_parse_core__001/eval/result.json,"[""1ac64cb5-e088-4294-89c7-c79982b3620d"",""b310f8ac-c4e2-48e4-ade6-3f2ed143a40c"",""60e7ccb3-a475-4a4e-bdd4-bfb873ff213d"",""360c8a3d-6e54-4475-a623-7f50f663fd33"",""a306b9e2-8afe-4d83-b597-f1acfaf91cd3"",""0b912954-1622-45e5-bbb5-abaa9ca5ddbb"",""d4a16e60-74ab-4bdf-af6f-c55bbea9e967"",""eval:public_tests"",""eval:hidden_tests""]"
voluptuous__schema_validate_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/voluptuous__schema_validate_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,false,true,true,true,0.192202,4,769,9,0,0,3,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/voluptuous__schema_validate_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/voluptuous__schema_validate_core__001/eval/result.json,"[""723b639b-8d29-45ed-83e0-20cac93dfcfd"",""9a03d5b9-43b7-43d0-a647-afefc4328719"",""f296ae6d-709c-4ecb-b14b-11b9c12f8bd7"",""0641a467-75a2-46a7-988f-434db22f1e24"",""b6388762-3707-4d3f-9764-6c381040a909"",""ffa0801e-6450-4148-b798-9d27e93ac223""]"
yarl__url_model_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/yarl__url_model_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,true,,,false,0.192298,7,1518,1,1,1,3,false,false,true,agent_exit:passed,dependency_closure_omission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/yarl__url_model_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/yarl__url_model_core__001/eval/result.json,"[""75273862-dc7e-4570-9dc3-8bef848829ff"",""df70b0ae-97a7-4ed7-a708-7776f0739357"",""4266007d-4e32-4ca1-8d43-5b262903d9ac"",""49cc37ba-c0e3-4778-b39a-2f0d55cb8af1"",""ec4e0a0a-dc7f-4b09-8342-4bce2f4d1700"",""eval:build""]"
croniter__cron_parse_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/croniter__cron_parse_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,,,false,0.199242,2,631,5,0,0,1,false,false,true,explicit_finish,evaluator_or_environment_error,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/croniter__cron_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/croniter__cron_parse_core__001/eval/result.json,"[""4f2294cc-bbf1-4499-b85d-a1f3240010d2"",""11006787-dc40-4674-abd3-08fd0e246c91"",""9f89065b-f34e-4d51-b469-cd79dc4fa802"",""c9e62d80-4aab-41b6-b45f-77c4e38584db"",""d04a4369-2a73-4bba-b8dd-7da25bb515d3"",""eval:build"",""eval:dependency_install_failed""]"
jsonschema__validator_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/jsonschema__validator_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,true,,,false,0.202775,8,1739,5,1,2,7,false,false,false,agent_exit:passed,evaluator_or_environment_error,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/jsonschema__validator_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/jsonschema__validator_core__001/eval/result.json,"[""8b9db271-49c9-4fbe-950c-8188213d4572"",""6168878e-fdd4-4269-ae25-455401f08f47"",""692efa3d-bdbf-46a5-b450-e31d305b5e4d"",""79f6f734-8623-472e-85e4-58c357939b6a"",""3a9c8717-d68b-41d1-9d5d-5fe16d876699"",""08087712-1ad7-4e00-b8d9-fb32f8e2129c"",""e750e6fb-0d43-45ff-8f7b-26c99bca7e4e"",""eval:build"",""eval:dependency_install_failed""]"
cerberus__schema_validate_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/cerberus__schema_validate_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,false,,,false,0.207474,6,1227,18,1,0,13,false,false,true,explicit_finish,dependency_closure_omission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/cerberus__schema_validate_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/cerberus__schema_validate_core__001/eval/result.json,"[""351d16a4-1b7b-4a60-85b8-7e38c77ba7e3"",""e5bbeaae-fa47-4778-8b7e-e4a60c95bb00"",""159ffbe5-6a2a-48a0-9dd0-e0843c584a70"",""b700c15f-b9b5-4cf1-88b7-9540e837264c"",""45a3f791-8ea6-48a0-8dbc-bda3524227dc"",""cfe0cc21-4d4d-43d7-ae3f-8e2aa0c35eb3"",""eval:build""]"
vibe_app__orm_query_ast_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/vibe_app__orm_query_ast_core__001,openai/Qwen3.6-35B-A3B-FP8,framework_coupling,true,true,true,true,0.213086,5,241,0,0,1,1,false,false,false,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/vibe_app__orm_query_ast_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/vibe_app__orm_query_ast_core__001/eval/result.json,"[""638ebc5e-4f8c-445d-8bd2-f3fd6011785d"",""f9641221-aa5a-4b83-aea6-f0f62d66616d"",""edc0f7b0-eb9a-4a83-bc63-a1e330904384"",""a0c6f558-acc7-4b34-9ebc-f874735eaf3d""]"
humanize__naturaltime_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/humanize__naturaltime_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,false,true,true,true,0.213142,4,506,3,0,1,2,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/humanize__naturaltime_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/humanize__naturaltime_core__001/eval/result.json,"[""d712903f-6954-4ebf-a289-4412b1444ca0"",""0bec1687-6bd8-46c5-9114-8ee6a9432449"",""51ff9768-10e6-457d-ad69-569c5859c5d7"",""275e7db5-a5a6-44c3-83a0-060b408c0449"",""5959cd51-165f-4609-987d-b14e507ed4cc"",""cbd01008-b954-444d-84b9-d4299c8809ee"",""daec62ae-a2d4-4bed-9569-b9e1d5ab1586""]"
arrow__parse_format_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/arrow__parse_format_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,,,false,0.222724,9,1874,8,0,3,5,false,false,true,agent_exit:passed,evaluator_or_environment_error,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/arrow__parse_format_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/arrow__parse_format_core__001/eval/result.json,"[""2a4eccda-4cc8-4881-b232-fb61726780d8"",""c3dfeaaa-f12f-4648-a7ea-aecd0c7f07b4"",""e419b73e-7f37-4c38-a992-10a55ab4b517"",""ab01bb05-5401-47ce-9f0c-0eb25cf1e10f"",""2dee6b51-5a96-4f28-aaed-4fb276c12a8b"",""9d4cec85-c49d-4639-8bb7-904717cf038c"",""13110bdb-1741-4324-8c52-85e0e41a1036"",""eval:build"",""eval:dependency_install_failed""]"
python_dateutil__rrule_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_dateutil__rrule_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,true,true,false,false,0.230393,4,1319,34,10,1,5,false,false,false,agent_exit:passed,hidden_behavior_contract_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_dateutil__rrule_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_dateutil__rrule_core__001/eval/result.json,"[""72020dc9-5dcf-47e8-b126-36d6dca02c07"",""87f5ef73-7f81-43f2-8f81-e5fea8e6adc8"",""eb6cd481-5798-4c67-9d48-79889acbad43"",""431c476d-8e02-4050-bc72-8040ba224b5b"",""df56ea6f-546d-49b7-94f6-8e7c3cd6814c"",""e5ce1dff-c88c-42e8-a156-2878335fad5e"",""4363597f-a91c-461a-8363-97b1c7301a05"",""cb117269-fb66-4254-9c19-5409e0af93e8"",""eval:hidden_tests""]"
python_frontmatter__roundtrip_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_frontmatter__roundtrip_core__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,,,false,0.232836,3,234,0,0,0,2,false,false,true,explicit_finish,evaluator_or_environment_error,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_frontmatter__roundtrip_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_frontmatter__roundtrip_core__001/eval/result.json,"[""51b9dd24-2623-4368-a8bf-db9a964133fc"",""7c744d3a-edeb-414d-8959-0ef8e6e44ed7"",""ee9fedf3-bdf1-4edc-b058-d474d0956201"",""aa80950c-fd27-4dc9-8069-ee95ad99db24"",""eval:build"",""eval:dependency_install_failed""]"
python_dotenv__env_parse_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_dotenv__env_parse_core__001,openai/Qwen3.6-35B-A3B-FP8,config_environment_coupling,false,true,true,true,0.236791,4,614,0,0,0,4,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_dotenv__env_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/python_dotenv__env_parse_core__001/eval/result.json,"[""08f8bc55-b1f1-4a2f-b927-cba1456c745a"",""dd7963a8-f989-4f46-b6bf-a4305838f07a"",""19c044ef-f6d7-4129-aa2e-38948a8ac727"",""cf096651-1c5f-47fe-a05f-8bd94f060408""]"
attrs__validators_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/attrs__validators_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,true,false,false,false,0.238802,5,1013,0,0,0,10,true,false,true,agent_exit:passed,public_api_or_interface_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/attrs__validators_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/attrs__validators_core__001/eval/result.json,"[""d2935bfd-8284-4bb5-97d7-1131e2fdc4b2"",""96c8777b-d66a-4f59-89c8-a2ab3d3e42bf"",""fa73d64a-c6d6-4eec-86f3-b155e1065b3c"",""eval:public_tests"",""eval:hidden_tests""]"
pluggy__hook_specs_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pluggy__hook_specs_core__001,openai/Qwen3.6-35B-A3B-FP8,framework_coupling,true,true,true,true,0.805322,5,575,0,0,0,1,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pluggy__hook_specs_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pluggy__hook_specs_core__001/eval/result.json,"[""572d48df-37cc-496d-b617-2931e9a1ef7c"",""5b1a3562-a83d-4b10-a4db-80fc346a2070"",""9dbea4fe-1f8d-4552-814f-b8dbd1732df5""]"
markdown_it__commonmark_render__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/markdown_it__commonmark_render__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,,,false,0.837928,55,3769,0,0,0,4,false,false,true,explicit_finish,evaluator_or_environment_error,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/markdown_it__commonmark_render__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/markdown_it__commonmark_render__001/eval/result.json,"[""37c295b8-0b99-4ced-ae25-a37b6fa88ff3"",""83d34b69-41a7-4943-9d6f-b7174421cadc"",""d3437403-260f-4f1c-a9a7-581483819dbd"",""25c88f50-31e8-4080-8593-fc1b38212f37"",""eval:build"",""eval:dependency_install_failed""]"
lark__grammar_loader_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/lark__grammar_loader_core__001,openai/Qwen3.6-35B-A3B-FP8,resource_coupling,true,true,true,true,0.869966,25,5941,0,0,14,9,true,true,true,agent_exit:passed,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/lark__grammar_loader_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/lark__grammar_loader_core__001/eval/result.json,"[""c1da7ded-fb82-4876-b4ab-d9109cdbe453"",""50aa7077-0e83-4731-acfb-f09e9cb5e74b"",""1486bae3-79da-401f-a5ae-336e228b8b38"",""9d31da2d-8986-40cb-b58c-6f52b3d9c9fc"",""f0f7a86e-47c5-4b6f-a9a3-bdaa25a4316a""]"
typer__command_parser_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/typer__command_parser_core__001,openai/Qwen3.6-35B-A3B-FP8,framework_coupling,false,,,false,0.884025,26,10420,0,0,0,9,false,false,false,agent_exit:passed,dependency_closure_omission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/typer__command_parser_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/typer__command_parser_core__001/eval/result.json,"[""24cb297b-eda5-4dbd-82b1-d192b4bab33c"",""65d37397-e21e-44a7-b292-4a8508c15960"",""8da8db63-8663-4690-9b6e-da3b1ad64145"",""eval:build""]"
pyyaml__safe_load_dump__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pyyaml__safe_load_dump__001,openai/Qwen3.6-35B-A3B-FP8,parser_state_coupling,false,true,true,true,0.926292,16,4122,0,0,0,3,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pyyaml__safe_load_dump__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pyyaml__safe_load_dump__001/eval/result.json,"[""c8954368-7498-4b7d-9c0b-901deb5bfe04"",""2eaec164-82e5-4054-8c5c-10623b11422a"",""15e34e7b-f881-49be-9098-abb86572e356"",""d7e2c574-f194-4c97-a70b-f689e08add9b""]"
lark__visitor_transform_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/lark__visitor_transform_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,false,,,false,0.951695,31,6009,1,0,0,3,true,false,true,agent_exit:passed,dependency_closure_omission,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/lark__visitor_transform_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/lark__visitor_transform_core__001/eval/result.json,"[""b5330120-100a-475d-84ed-e61e21705365"",""38d9ace0-93d4-4fb3-b9c9-ff3f65d5aaad"",""e1fb671d-b8e5-42ce-bb9b-1e27ae2e140b"",""eval:build""]"
pluggy__hook_call_order__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pluggy__hook_call_order__001,openai/Qwen3.6-35B-A3B-FP8,framework_coupling,true,true,true,true,0.967787,6,691,0,0,0,3,false,false,false,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pluggy__hook_call_order__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/pluggy__hook_call_order__001/eval/result.json,"[""942c8ff7-5013-4a83-90b1-a73a5806b12a"",""f7d22201-0b0c-4abc-a834-b266c3bac8e1"",""527fe7ff-375e-4d29-b9b8-7d8a1a8b6c10"",""1775dd2b-1fd2-41a2-8cab-12e598716214""]"
marshmallow__schema_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/marshmallow__schema_core__001,openai/Qwen3.6-35B-A3B-FP8,data_model_coupling,false,true,true,true,0.986785,12,3883,19,7,0,9,false,false,true,agent_exit:passed,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/marshmallow__schema_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/marshmallow__schema_core__001/eval/result.json,"[""bd19cf6b-4651-4aa6-8d6e-3d3b51dc3827"",""6b7deddc-ec42-4f59-a893-544b45cc69c5"",""1ce7f967-cd9f-4aad-9259-3f0fbfbfbca7"",""db382935-b419-40f2-a80d-7d785aea5351"",""0f4745fd-00d8-4559-b067-fe40853539e7"",""54db37e2-e31b-4774-bbd0-09a2d642e1b1"",""df1a691c-f84d-4cbc-b257-c5832e5c7f1e""]"
click__option_parser__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/click__option_parser__001,openai/Qwen3.6-35B-A3B-FP8,framework_coupling,true,true,true,true,1.000000,17,7683,0,0,0,1,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/click__option_parser__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/click__option_parser__001/eval/result.json,"[""109486dc-c544-45dd-ab6b-68978c3e7757"",""59f133ef-d6df-44ff-88ff-4df494a0c359"",""89cf000e-2a23-4e96-8267-50623effd66e""]"
coverage__config_merge_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/coverage__config_merge_core__001,openai/Qwen3.6-35B-A3B-FP8,config_environment_coupling,false,false,false,false,1.000000,6,742,22,14,2,3,false,false,true,agent_exit:passed,isolation_or_forbidden_import_failure,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/coverage__config_merge_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/coverage__config_merge_core__001/eval/result.json,"[""1e8f6f68-dbf0-4ff2-af3a-a0a0c3615a6c"",""1d7341a9-7346-407a-81d5-1165d8a878f6"",""d92f3d24-47d1-4703-a470-7f035ca28bd1"",""f44425ab-090c-43ab-8d22-40bd2f350426"",""5e116fb2-ca91-4dac-a9da-ca704d35602b"",""f045642b-152d-43b9-9880-cf87b1f34f5d"",""2909fe03-b71d-4d73-b1aa-18f5e71c28fa"",""eval:public_tests"",""eval:hidden_tests""]"
coverage__glob_matcher_core__001,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/coverage__glob_matcher_core__001,openai/Qwen3.6-35B-A3B-FP8,resource_coupling,true,true,true,true,1.000000,3,168,1,0,0,2,false,false,true,explicit_finish,passed,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/coverage__glob_matcher_core__001/agent/openhands_events.jsonl,experiments/python/openhands/qwen3.6-35b-a3b-fp8/qwen36-35b-a3b-fp8-main-20260704-001313/coverage__glob_matcher_core__001/eval/result.json,"[""de31d755-fc89-48f6-b813-8e362657a0fb"",""e1e74156-f496-4f69-b9bf-9f571b360755"",""045cb06d-2604-41a0-a5d2-16672490af2b"",""e2ea0e8a-33e2-4b8b-996c-76a9e39d175e"",""e5870053-57d2-4b9d-a006-019a02b4b62f""]"
